ds,yhat,yhat_lower,yhat_upper
2020-08-07,103.15156351052295,98.49248722001117,107.98072828336053
2020-08-10,104.69026924320436,99.80578374741592,109.43850997720915
2020-08-11,105.4486386655367,101.02951005746648,110.2953458269642
2020-08-12,106.08633735676499,101.43543535729415,110.69002065205879
2020-08-13,106.57241522703586,101.71889079017862,111.45230298719521
2020-08-14,106.93991863526591,102.34083107906415,111.90513589855287
2020-08-17,108.69527203773848,104.14776307412797,113.47755920005493
2020-08-18,109.48755851156243,104.7484314003732,113.91235688088025
2020-08-19,110.13622200441054,105.47233699854749,114.93900458210749
2020-08-20,110.60847564446043,105.42804585378828,115.47930484403571
2020-08-21,110.93590654842197,106.23722104512987,116.00654612756745
2020-08-24,112.40561950748797,107.8869034344669,116.74420905886615
2020-08-25,113.04737962472642,108.40611546355375,117.87272082563953
2020-08-26,113.51909034335806,108.80679781283881,118.43101334733795
2020-08-27,113.78950892270922,109.36664318556957,118.69892642980126
2020-08-28,113.89229279504069,108.95614800690501,118.63286120674366
2020-08-31,114.57919495474766,109.66446132492679,119.01303979372194
2020-09-01,114.93518843139,110.16575755889495,119.75273360830771
2020-09-02,115.11530754368212,110.21066273348391,119.65265697583803
2020-09-03,115.09263149909549,110.34664280084175,120.05099341586575
2020-09-04,114.9052726483872,109.99470751039667,119.59137473399107
2020-09-08,114.90592655954029,110.05661082156466,119.6091063872847
2020-09-09,114.62705552918285,109.98698134246617,119.18315361541173
2020-09-10,114.17290661275798,109.25998836415812,118.72054056114338
2020-09-11,113.58452989817181,108.84827435395991,118.1736440920186
2020-09-14,112.46429285657267,107.96329106306806,117.32951270691146
2020-09-15,112.32504181457772,107.48951430284465,117.15693314241392
2020-09-16,112.07045223323858,107.65071020383611,117.20050381829198
2020-09-17,111.67626705048228,106.89748984164562,116.64960957931187
2020-09-18,111.182161684571,106.41005959903752,115.86174050168336
2020-09-21,110.52797342264324,105.73291085831822,114.90624488225114
2020-09-22,110.59501755447398,105.86470744454884,115.26227307328354
2020-09-23,110.56606342564207,106.0237493119217,115.41063971772066
2020-09-24,110.41269938178682,105.7074145075638,115.11748567835498
2020-09-25,110.17025191311168,105.4439297264937,114.82452155757667
2020-09-28,110.29161148730434,105.71592943904632,115.22440729446582
2020-09-29,110.60954788285906,106.0219517781075,115.56149923091684
2020-09-30,110.82091339174823,105.82342811099973,115.63943760665755
2020-10-01,110.89370037695136,106.27568049024218,115.76013073309284
2020-10-02,110.8600463702653,106.23163474979346,115.8413707481777
2020-10-05,111.47898978106925,106.82518744668806,115.97856429537583
2020-10-06,111.9143134913817,107.2319531828747,116.561474326911
2020-10-07,112.21746549138739,107.47392543387366,116.95550736821282
2020-10-08,112.35646765936971,107.68716849478727,117.12355424280504
2020-10-09,112.36402967918308,107.33694162432701,116.93474392907231
2020-10-12,112.96971746534537,108.14040891789337,117.48230496050427
2020-10-13,113.36145340742142,108.52644943712055,118.14500207630832
2020-10-14,113.60549896725105,108.9016746975504,118.40659902411934
