Date,AAPL,META,TSLA
2020-04-15 00:00:00+00:00,69.10108184814453,176.43875122070312,48.65533447265625
2020-04-16 00:00:00+00:00,69.65013885498047,175.72091674804688,49.680667877197266
2020-04-17 00:00:00+00:00,68.70509338378906,178.70196533203125,50.259334564208984
2020-04-20 00:00:00+00:00,67.27899169921875,177.7049560546875,49.75733184814453
2020-04-21 00:00:00+00:00,65.1993637084961,170.28729248046875,45.781333923339844
2020-04-22 00:00:00+00:00,67.07733154296875,181.73281860351562,48.807334899902344
2020-04-23 00:00:00+00:00,66.81739807128906,184.57427978515625,47.04199981689453
2020-04-24 00:00:00+00:00,68.7463607788086,189.4994354248047,48.34333419799805
2020-04-27 00:00:00+00:00,68.79497528076172,186.93714904785156,53.25
2020-04-28 00:00:00+00:00,67.67986297607422,182.36093139648438,51.27466583251953
2020-04-29 00:00:00+00:00,69.9028091430664,193.60708618164062,53.367332458496094
2020-04-30 00:00:00+00:00,71.37749481201172,204.0955047607422,52.12533187866211
2020-05-01 00:00:00+00:00,70.22834777832031,201.66281127929688,46.75466537475586
2020-05-04 00:00:00+00:00,71.22200775146484,204.64382934570312,50.74599838256836
2020-05-05 00:00:00+00:00,72.29097747802734,206.4484100341797,51.2140007019043
2020-05-06 00:00:00+00:00,73.03681945800781,207.84422302246094,52.172000885009766
2020-05-07 00:00:00+00:00,73.7923583984375,210.62582397460938,52.00266647338867
2020-05-08 00:00:00+00:00,75.54875946044922,211.7125701904297,54.62799835205078
2020-05-11 00:00:00+00:00,76.7375259399414,212.54006958007812,54.08599853515625
2020-05-12 00:00:00+00:00,75.86054992675781,209.46932983398438,53.96066665649414
2020-05-13 00:00:00+00:00,74.94461822509766,204.48431396484375,52.73066711425781
2020-05-14 00:00:00+00:00,75.40501403808594,206.18917846679688,53.55533218383789
2020-05-15 00:00:00+00:00,74.959228515625,210.24697875976562,53.27799987792969
2020-05-18 00:00:00+00:00,76.725341796875,212.55003356933594,54.242000579833984
2020-05-19 00:00:00+00:00,76.28201293945312,216.2289581298828,53.867332458496094
2020-05-20 00:00:00+00:00,77.76554870605469,229.2796630859375,54.37066650390625
2020-05-21 00:00:00+00:00,77.18576049804688,230.69540405273438,55.17333221435547
2020-05-22 00:00:00+00:00,77.6827392578125,234.204833984375,54.45866775512695
2020-05-26 00:00:00+00:00,77.15653228759766,231.5029754638672,54.591331481933594
2020-05-27 00:00:00+00:00,77.49271392822266,228.45216369628906,54.68199920654297
2020-05-28 00:00:00+00:00,77.52681732177734,224.78321838378906,53.72066879272461
2020-05-29 00:00:00+00:00,77.45130157470703,224.414306640625,55.66666793823242
