ds,yhat,yhat_lower,yhat_upper
2019-01-04,144.81190710437815,131.7217005605857,157.39527894105632
2019-01-07,144.9622727948196,132.15093197688626,159.05157923389422
2019-01-08,145.528447105826,132.54836120167,158.98662705671157
2019-01-09,145.69603769151925,131.5888684731695,159.2982163763536
2019-01-10,145.95769654214936,132.2173992543126,159.4496159048148
2019-01-11,146.2098631158624,133.15172853529037,159.80784981376294
2019-01-14,147.0713725266572,133.86764156545973,161.3430055701859
2019-01-15,147.8798125125195,134.63618629947078,160.18928306355835
2019-01-16,148.2838006199435,135.6138299527452,161.46260068843117
2019-01-17,148.7709796271601,135.19201898074914,161.43952620641355
2019-01-18,149.23301568238207,136.08780047820204,162.19263546165683
2019-01-22,151.50526590612043,138.16692263275206,164.5304233619807
2019-01-23,151.98541173858857,138.68831306426122,165.45775526857076
2019-01-24,152.51534255827744,138.13305547511078,166.88992769325853
2019-01-25,152.98622291049946,139.29135354930773,166.53266640633035
2019-01-28,154.17114305497074,139.32976346559946,166.4107824160633
2019-01-29,154.97092221993023,142.53368389315972,167.9927328591659
2019-01-30,155.30842040962133,141.62935129015432,168.01376527863744
2019-01-31,155.67336770442117,142.40855659631643,168.728141648278
2019-02-01,155.96064328436705,143.27214680930848,168.96226334413512
2019-02-04,156.52312840633115,143.84170571207056,170.4543646041773
2019-02-05,157.10509232145904,144.11271650013597,170.0720034459973
2019-02-06,157.22605992000538,143.813807237675,170.752621549579
2019-02-07,157.37922307761787,144.8922529186457,170.29290618274942
2019-02-08,157.46252188856994,143.12612571186438,170.9770962794157
2019-02-11,157.48311652580114,144.38149696966676,170.85119787065318
2019-02-12,157.91275468168175,144.00859541430975,170.76086637709255
2019-02-13,157.89657732192208,146.06554760299818,171.60101782069324
2019-02-14,157.9275393636989,144.4433638208643,170.438082197467
2019-02-15,157.902820195982,144.67434115987857,171.07689904849633
2019-02-19,158.03277859288568,145.7591309769797,170.87419562018192
2019-02-20,157.95441371592412,144.7482303328942,171.90662051050384
2019-02-21,157.92582107480345,144.84108605750495,170.92520193163716
2019-02-22,157.84195802447917,144.35271968871461,171.26220702423421
2019-02-25,157.41550901889948,143.22258920109115,170.87810551017148
2019-02-26,157.70329558568235,143.82664834412012,169.59651893153537
2019-02-27,157.54395343612558,144.6013183492056,170.61902236188678
2019-02-28,157.37726097929257,144.62963093405284,169.6869699340581
2019-03-01,157.14968778298407,144.70724436604075,169.64796965319903
2019-03-04,156.27263967107825,142.24171903372027,169.29262032277182
2019-03-05,156.4110240561438,142.925661013858,170.0869544399482
2019-03-06,156.10742403241233,143.42713713322902,168.42014149295204
2019-03-07,155.855892756485,142.72265937586076,169.03168186062484
2019-03-08,155.55555922055623,142.14133421731654,168.49098806196176
2019-03-11,154.56952210392384,142.05706776417685,167.0015464214845
2019-03-12,154.71987022091784,141.67048599063799,167.63669208287092
2019-03-13,154.45772294047143,141.23367843186506,167.99799742823723
2019-03-14,154.27976691557458,140.82637391252712,167.7576247118268
2019-03-15,154.0872530412201,140.88577876396874,167.5174361441387
2019-03-18,153.64217051130956,139.55063838737092,166.80134527413946
2019-03-19,154.04592606267963,140.85791987286066,167.59745249733564
2019-03-20,154.07222282259002,140.8892797743622,167.7601165461009
2019-03-21,154.21575784095734,141.14020614244973,167.08717342236193
2019-03-22,154.3751034844017,141.22604909152304,167.51377186234706
2019-03-25,155.13184625159465,142.20969021588573,168.2814759240639
2019-03-26,155.97044617776555,142.3599333053901,168.5222694551847
2019-03-27,156.4405155991188,143.53568202625513,169.72105516097383
2019-03-28,157.03150314184603,143.14345591385003,171.29984158157694
2019-03-29,157.63667125904954,143.58132643935727,170.4187015549347
2019-04-01,159.66954139920804,145.92539341879018,172.48327273725653
2019-04-02,160.89718057418187,147.93285381306362,172.91445751426215
2019-04-03,161.73117952815724,149.1389573625825,174.8270127399959
2019-04-04,162.65760539637938,150.5492963575799,175.79204988723785
